OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177622502                                            
Config info:
LaserDAC,68
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
382,43,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.680,7.460,36.191,25.902,6.456,9.544,11.324,87,0,3617,9,0,595
379,40,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,33,0,0.680,7.520,36.204,25.951,5.725,9.471,11.901,111,0,3368,5,0,596
380,55,7,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,27,0,0.680,6.930,36.191,25.993,7.301,12.370,16.341,105,0,3520,6,0,596
354,50,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,0,0,0.680,6.400,36.191,25.918,7.073,8.808,8.960,89,0,3560,7,0,596
344,40,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,19,0,0.680,6.380,36.204,25.964,6.355,9.398,11.759,93,0,3294,12,0,596
388,41,10,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,13,0,0.680,7.100,36.218,25.952,6.801,10.710,11.969,95,0,3364,4,0,596
418,43,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,42,0.680,7.310,36.191,25.902,6.406,8.658,14.060,86,0,3250,7,0,595
369,37,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,35,0,0.680,6.920,36.175,25.918,6.632,9.631,10.237,96,0,3376,8,0,596
364,43,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.200,36.161,25.873,6.192,8.044,9.742,76,0,3288,8,0,596
360,40,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,7.100,36.204,25.951,6.302,10.688,14.268,84,0,3416,8,0,595
379,44,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0.680,7.310,36.204,25.905,6.504,9.026,10.771,92,0,3289,6,0,597
430,45,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,31,0,0.680,7.750,36.204,25.920,6.399,9.910,24.572,98,0,3292,7,0,596
403,35,14,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,7.190,36.204,25.891,6.851,11.370,13.967,92,0,3787,5,0,595
390,49,8,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,31,0,0.680,8.040,36.191,25.993,6.066,11.450,16.417,107,0,3842,8,0,596
398,34,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,31,0,0.680,7.890,36.191,25.964,5.731,7.419,7.836,94,0,3843,4,0,595
401,36,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,35,0,0.680,7.790,36.218,25.996,5.642,8.161,21.234,100,0,3850,10,0,596
403,35,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.730,36.175,26.021,6.175,7.429,7.506,93,0,3340,9,0,596
377,37,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,7.150,36.204,25.905,5.994,7.562,7.742,92,0,3341,14,0,595
368,45,9,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,31,0,0.680,7.650,36.191,25.964,5.983,10.538,13.287,99,0,3219,3,0,596
384,44,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,29,0,0.680,7.960,36.191,25.934,5.988,8.355,8.869,79,0,3398,7,0,596
404,39,6,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,27,30,0,0.680,7.530,36.204,25.905,6.348,8.521,78.146,94,0,3215,10,0,596
423,42,8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,32,0,0.680,7.570,36.191,25.874,6.665,9.754,11.764,98,0,3372,8,0,596
391,39,13,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,7.880,36.204,25.920,6.169,10.007,13.221,83,0,3129,6,0,596
413,57,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,33,0,0.680,7.760,36.204,25.920,6.339,8.857,10.797,89,0,3360,8,0,595
397,47,13,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,35,0.680,7.090,36.204,25.920,7.108,10.119,15.751,109,0,3469,14,0,596
384,33,7,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0.680,7.040,36.204,25.891,6.391,12.110,15.217,102,0,3422,8,0,596
409,51,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,29,0,0,0.680,6.990,36.191,25.902,7.306,8.471,32.132,78,0,3560,8,0,596
404,34,10,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,3,0,0.680,7.460,36.191,25.951,6.547,10.381,12.529,95,0,3459,12,0,595
398,31,15,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,31,0,0.680,7.280,36.175,25.947,6.789,10.970,13.217,93,0,3780,10,0,596
377,41,10,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,13,33,0,0.680,7.710,36.204,25.891,6.117,8.701,77.300,97,0,3656,10,0,596
388,47,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.670,36.204,25.951,6.000,7.357,7.482,102,0,3599,7,0,596
364,24,8,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0.680,7.870,36.191,25.951,5.417,8.243,20.950,99,0,3324,6,0,596
375,40,9,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,35,0,0.680,8.400,36.191,25.934,5.658,11.584,14.766,88,0,3355,11,0,596
394,41,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,30,0,0.680,8.760,36.191,25.874,5.562,8.158,8.679,84,0,3245,10,0,596
383,37,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0.680,8.620,36.218,25.920,5.280,7.102,7.527,101,0,3435,8,0,597
377,44,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,29,0,0.680,7.840,36.191,25.902,6.047,8.884,9.431,97,0,3425,9,0,596
425,49,11,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,26,0,0,0.680,7.740,36.191,25.934,6.737,8.150,49.927,97,0,3281,4,0,596
441,43,12,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,29,0,0.680,8.010,36.191,25.934,6.715,9.272,9.789,81,0,3304,9,0,596
407,51,13,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,28,37,0.680,7.490,36.175,25.888,7.171,13.156,90.931,77,0,3512,12,0,596
407,46,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,29,0,0.680,7.550,36.204,25.859,6.792,9.555,10.075,98,0,3312,12,0,595
394,44,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0.680,7.280,36.191,25.891,6.232,6.762,6.771,101,0,3376,13,0,596
378,41,9,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0.680,6.640,36.175,25.902,6.905,11.285,27.101,92,0,3630,10,0,595
359,43,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,39,0.670,6.760,36.161,25.856,6.686,11.251,17.490,90,0,3299,3,0,596
399,38,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,35,0.680,6.600,36.191,25.845,6.803,10.759,18.591,91,0,3532,10,0,596
361,50,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,35,0.680,7.340,36.175,25.918,6.196,9.547,28.356,85,0,3296,5,0,596
370,37,13,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,39,0.680,6.940,36.191,25.874,6.841,10.488,16.311,89,0,3594,8,0,596
412,44,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,32,0,0.680,7.220,36.191,25.902,6.499,8.864,9.654,79,0,3471,11,0,596
399,46,14,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,25,0,0.680,7.700,36.191,25.934,6.879,11.999,14.751,91,0,3469,8,0,596
380,48,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.670,36.191,25.918,6.304,7.267,7.326,91,0,3871,2,0,595
373,35,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,33,0,0.680,7.650,36.191,25.993,5.896,9.892,12.289,111,0,3620,9,0,596
395,35,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,7.920,36.191,25.934,6.047,8.005,8.188,98,0,3500,9,0,595
402,48,13,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,24,31,0,0.680,7.780,36.204,25.964,6.465,9.189,78.072,83,0,3400,3,0,596
384,34,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.460,36.191,25.874,5.846,7.931,9.626,103,0,3615,13,0,596
390,29,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,35,0,0.680,7.070,36.191,25.891,6.419,8.643,9.123,92,0,3284,8,0,596
379,46,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0.680,7.300,36.218,25.920,6.353,7.226,7.250,86,0,3531,5,0,596
395,41,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0,0.680,7.430,36.191,25.902,6.199,9.540,10.727,93,0,3230,6,0,595
381,43,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,7.220,36.204,25.934,6.108,6.637,6.647,90,0,3423,9,0,596
386,42,9,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,33,35,0.680,7.110,36.191,25.934,6.502,11.911,19.961,88,0,3479,8,0,595
381,34,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,0,0.680,7.540,36.191,25.934,5.572,6.754,7.127,98,0,3843,11,0,595
399,35,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,35,0.680,7.310,36.191,25.859,6.256,9.914,16.986,85,0,3698,7,0,596
421,37,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,31,0,0.680,7.170,36.191,25.918,6.970,10.074,10.938,98,0,3838,10,0,596
404,46,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,33,0,0.680,8.000,36.204,25.874,5.888,7.721,8.143,84,0,3852,8,0,597
401,47,8,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,30,44,0.680,7.510,36.191,25.934,6.667,10.762,16.513,95,0,3587,7,0,596
379,57,7,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,28,0,0.680,7.230,36.204,25.905,6.786,11.793,41.012,97,0,3508,3,0,596
380,45,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,36,0,0.680,7.100,36.161,25.932,6.767,9.189,9.713,85,0,3469,11,0,596
406,44,10,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0.680,7.930,36.191,25.951,6.362,8.889,21.448,89,0,3606,6,0,596
409,38,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.810,36.175,25.873,6.183,8.748,10.428,86,0,3298,8,0,595
404,32,7,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,30,0,0.680,8.010,36.204,25.905,5.862,10.316,35.569,104,0,3580,12,0,596
393,44,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,37,0,0.680,7.530,36.191,25.874,6.422,8.886,9.392,80,0,3221,10,0,596
399,35,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.560,36.204,25.891,5.683,7.254,8.870,71,0,3420,8,0,596
402,45,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0.680,7.590,36.175,25.859,6.180,6.841,6.857,94,0,3262,6,0,596
360,38,10,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,17,29,0,0.680,7.600,36.204,25.920,5.797,8.617,68.616,81,0,3661,10,0,596
435,28,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,0,0.680,7.610,36.191,25.874,5.944,7.110,7.479,95,0,3441,9,0,596
383,49,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.620,36.204,25.905,6.516,8.004,8.126,87,0,3435,7,0,596
422,38,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0.680,7.910,36.191,25.874,6.508,9.328,21.966,96,0,3535,13,0,596
402,33,18,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,35,0.680,7.810,36.175,25.888,6.453,9.060,14.127,109,0,3434,10,0,596
392,45,8,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,0.680,7.730,36.191,25.874,6.196,7.599,48.012,83,0,3554,10,0,596
362,30,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,7.220,36.175,25.888,5.236,7.546,9.353,94,0,3663,10,0,595
357,47,4,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,28,0,0,0.680,6.820,36.204,25.920,6.369,9.220,82.443,93,0,3495,10,0,596
400,37,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0.680,7.110,36.175,25.859,7.335,10.362,10.642,96,0,3530,6,0,596
410,45,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,29,0,0.680,7.320,36.191,25.874,6.426,8.544,74.332,111,0,3491,9,0,596
429,42,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,25,0,0.680,7.160,36.175,25.888,7.178,10.131,10.950,69,0,3358,9,0,596
389,35,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0.680,7.590,36.191,25.859,6.155,8.048,8.232,84,0,3399,5,0,596
388,41,8,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,34,0,0.680,7.320,36.175,25.902,7.006,12.416,14.793,93,0,3176,14,0,595
393,44,10,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,33,0,0.680,7.160,36.191,25.845,6.809,12.131,15.128,106,0,3868,11,0,596
384,39,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,6.820,36.191,25.859,6.743,9.368,11.237,77,0,3157,12,0,596
394,37,6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,35,0,0.680,6.870,36.191,25.859,7.058,11.030,11.770,101,0,3796,5,0,596
370,43,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,6.650,36.191,25.845,6.882,10.602,11.637,112,0,3307,8,0,596
426,34,9,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,0.680,6.750,36.191,25.874,7.106,10.460,25.605,105,0,3888,6,0,596
403,49,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,0.680,7.120,36.161,25.873,6.753,7.371,69.301,83,0,3448,12,0,596
412,37,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,18,0,0.680,7.310,36.191,25.918,6.564,8.821,9.590,102,0,3863,5,0,596
419,46,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0.680,7.440,36.191,25.918,7.021,8.411,8.493,82,0,3499,10,0,597
371,43,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,32,0,0.680,7.230,36.161,25.842,6.284,9.150,9.999,104,0,3487,11,0,596
394,53,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,0,0.680,7.090,36.175,25.873,7.277,9.698,11.445,97,0,3409,5,0,598
366,47,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,28,0,0.680,7.960,36.218,25.831,5.701,7.750,8.216,88,0,3228,10,0,596
415,36,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.550,36.191,25.828,5.892,7.529,20.641,108,0,3561,7,0,596
387,61,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,30,0,0.680,7.960,36.191,25.902,6.527,9.273,9.806,88,0,3257,13,0,597
406,43,7,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,27,30,0,0.680,7.820,36.191,25.859,6.146,9.204,77.795,110,0,3488,11,0,596
383,40,10,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0.680,7.450,36.175,25.934,6.340,9.182,10.951,118,0,3404,9,0,596
395,32,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0.680,8.310,36.191,25.891,5.390,7.396,8.923,101,0,3797,10,0,596
399,37,5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,3,0.680,8.350,36.204,25.859,5.375,8.859,14.258,93,0,3731,6,0,596
364,45,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,45,0,0.680,8.370,36.191,25.859,5.253,6.726,7.113,103,0,3416,10,0,595
387,57,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,39,0.670,7.990,36.204,25.891,6.158,8.562,13.592,91,0,3592,8,0,596
380,43,6,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,28,3,0.680,7.840,36.191,25.874,6.163,11.360,17.286,113,0,3251,7,0,596
392,53,14,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,44,0.680,7.730,36.191,25.845,6.568,9.657,15.123,68,0,3457,9,0,596
406,51,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,38,0,0.680,6.760,36.204,25.891,7.581,11.608,13.929,96,0,3199,12,0,596
351,44,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,30,0,0.680,7.110,36.191,25.891,6.629,8.998,9.476,102,0,3583,5,0,596
380,40,16,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,36,0,0.680,7.040,36.191,25.845,7.656,13.407,28.431,93,0,3177,5,0,596
405,33,10,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,32,0,0.680,7.010,36.191,25.845,6.852,11.065,12.393,91,0,3523,4,0,597
413,44,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,0.680,7.260,36.204,25.799,6.736,9.187,10.943,87,0,3493,8,0,596
370,41,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,6.870,36.175,25.859,6.910,8.297,8.378,75,0,3481,6,0,595
401,40,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,35,0,0.680,6.660,36.161,25.856,7.106,9.931,10.796,112,0,3687,10,0,596
377,33,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,34,0,0.680,7.210,36.175,25.828,5.926,8.952,23.091,85,0,3403,14,0,596
399,48,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.390,36.191,25.891,6.323,7.490,7.606,91,0,3846,14,0,596
354,48,15,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0.680,7.190,36.204,25.874,6.773,8.565,70.019,76,0,3493,6,0,596
372,51,7,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,31,0,0.680,7.070,36.191,25.828,6.677,13.063,17.770,87,0,3388,6,0,596
387,39,8,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0.680,7.280,36.191,25.902,6.178,10.479,14.276,89,0,3345,11,0,596
410,33,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,41,0,0.680,6.930,36.204,25.859,6.731,9.090,9.625,92,0,3398,9,0,596
393,52,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,0,0,0.680,6.940,36.175,25.888,7.198,8.372,8.444,96,0,3270,6,0,596
421,34,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,31,0,0.680,6.940,36.175,25.888,7.113,9.973,10.570,93,0,3406,10,0,595
400,51,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0.680,7.560,36.175,25.845,6.732,8.419,8.555,90,0,3204,10,0,596
370,40,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,7.310,36.191,25.902,6.820,9.778,10.087,75,0,3515,9,0,596
411,36,10,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,34,40,0.680,6.930,36.204,25.905,7.137,11.551,18.019,79,0,3660,7,0,596
351,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.930,36.191,25.874,6.103,6.476,6.478,97,0,3748,5,0,596
421,27,12,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,26,32,0,0.680,6.940,36.175,25.859,7.085,10.548,36.501,96,0,3898,8,0,596
397,30,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,0.680,7.160,36.175,25.845,6.266,7.290,7.360,94,0,3582,2,0,596
411,30,10,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,30,0,0.680,6.870,36.175,25.888,7.160,10.586,25.388,95,0,3767,4,0,596
378,44,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0.680,7.180,36.175,25.828,6.472,9.241,11.068,82,0,3276,11,0,597
386,30,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.320,36.175,25.859,5.585,7.255,20.779,92,0,3827,10,0,596
405,40,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0.680,7.730,36.191,25.874,5.995,8.607,34.130,80,0,3183,12,0,596
391,49,14,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,28,0,0.680,7.360,36.191,25.859,7.255,11.734,13.014,105,0,3836,8,0,596
384,44,8,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,31,30,0,0.680,7.470,36.175,25.859,6.265,7.967,78.089,84,0,3271,8,0,596
379,33,14,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0.680,7.520,36.175,25.859,6.195,7.953,33.633,88,0,3854,13,0,595
377,35,10,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,20,35,0.680,7.830,36.161,25.902,5.673,9.626,39.921,97,0,3488,5,0,596
400,53,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,25,29,0,0.680,7.730,36.191,25.828,6.091,8.171,60.582,84,0,3841,11,0,596
356,40,15,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,33,25,0.680,7.690,36.191,25.891,6.072,12.857,26.555,81,0,3789,11,0,596
