timestamp,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2_5_aqi_cf_1,pm2_5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2_5_aqi_cf_1_b,pm2_5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,location,filename
2023-10-25 18:11:00,92,25,51,1007.34,0.02,49.07,68.79,72.98,33.43,48.93,60.86,158,135,7613.48,2273.41,425.52,30.57,5.98,3.29,51.98,76.02,79.95,34.57,51.55,64.2,162,142,8520.27,2491.48,487.21,35.89,5.04,2.18,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:13:00,92,25,51,1007.35,0.02,49.36,71.95,77.0,33.54,50.09,62.66,160,138,7711.71,2316.38,445.07,42.14,6.82,3.93,52.08,76.03,78.56,34.66,51.58,63.42,162,142,8480.19,2498.81,474.81,33.73,3.41,1.53,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:15:00,91,25,50,1007.35,0.02,47.36,68.91,71.34,32.7,48.75,59.89,158,135,7505.46,2237.82,434.75,31.82,3.45,1.86,52.0,76.35,78.86,34.51,51.75,63.68,162,142,8516.0,2494.44,496.53,32.42,3.04,0.81,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:17:00,91,25,51,1007.37,0.02,47.86,69.74,72.79,33.17,49.53,60.9,159,137,7504.4,2249.97,430.93,36.52,4.14,2.45,52.79,76.93,79.45,34.95,51.86,63.88,162,142,8589.16,2524.62,483.03,32.98,2.88,1.07,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:19:00,91,25,50,1007.35,0.02,47.14,68.69,71.66,32.6,48.81,60.14,158,135,7498.09,2251.88,441.76,28.21,4.28,2.19,53.56,77.25,80.07,35.25,52.07,64.15,162,143,8576.07,2527.53,487.09,34.84,3.51,1.49,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:20:00,91,25,51,1007.4,0.0,47.18,67.38,70.84,33.09,48.67,59.82,157,134,7413.33,2218.33,432.96,24.13,4.18,2.78,50.4,73.64,75.6,33.98,50.81,62.19,161,140,8242.07,2406.07,475.43,30.26,2.26,0.83,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:22:00,91,25,50,1007.4,0.02,46.67,66.66,70.91,32.78,48.14,60.0,157,133,7360.19,2204.9,420.22,27.67,6.34,2.19,50.13,73.49,75.43,33.83,50.75,62.02,161,140,8176.13,2409.83,460.91,31.51,2.47,0.43,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:24:00,91,25,50,1007.39,0.02,48.59,69.7,73.32,33.41,49.3,61.14,159,136,7607.25,2279.16,426.61,34.98,4.93,2.8,51.7,76.02,78.4,34.33,51.46,63.47,162,141,8383.16,2466.28,493.3,35.84,2.77,0.61,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:26:00,91,25,50,1007.39,0.02,47.2,67.64,71.95,33.02,48.59,60.3,158,134,7475.89,2223.02,418.07,30.46,6.07,3.45,50.33,75.79,78.07,33.96,51.51,63.26,162,141,8273.42,2429.47,489.72,35.96,2.95,1.12,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:28:00,92,24,51,1007.41,0.02,46.55,67.66,71.41,32.71,48.62,60.2,158,134,7319.36,2190.02,422.0,35.14,5.52,2.8,51.44,74.95,77.36,34.36,51.13,62.91,161,141,8243.62,2444.53,477.31,32.38,2.56,1.35,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:30:00,91,24,50,1007.42,0.02,47.49,66.79,69.61,33.04,48.19,59.23,157,133,7296.42,2189.56,405.09,27.61,4.19,1.88,51.05,73.39,76.14,34.11,50.64,62.36,160,139,8264.46,2433.45,475.09,25.48,3.86,1.21,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:32:00,92,25,51,1007.43,0.02,46.57,66.98,69.84,32.78,48.22,59.38,157,133,7301.07,2184.72,410.86,31.41,4.31,1.95,49.84,73.77,76.61,33.81,50.72,62.58,161,140,8111.16,2398.21,479.4,31.68,3.37,1.07,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:34:00,92,25,51,1007.44,0.02,46.93,68.26,71.59,33.04,48.91,60.28,158,135,7308.56,2176.31,424.94,33.28,4.67,2.52,50.22,73.47,76.53,33.97,50.78,62.59,161,140,8269.34,2420.67,466.19,32.22,4.6,0.86,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:36:00,92,24,50,1007.48,0.02,45.79,65.19,68.97,32.33,47.43,58.79,156,131,7182.83,2136.98,404.05,30.72,5.29,2.4,48.89,70.6,72.89,33.37,49.61,60.95,159,137,7948.63,2331.09,442.47,25.18,3.39,1.49,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:38:00,92,24,50,1007.51,0.02,46.32,65.1,68.49,32.31,47.25,58.41,156,131,7296.76,2186.22,425.81,23.24,4.86,2.66,48.87,71.33,74.57,33.28,49.74,61.67,159,137,8013.83,2360.56,444.72,32.09,4.26,1.44,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:40:00,92,25,51,1007.57,0.0,46.3,64.74,67.0,32.33,47.22,57.67,156,131,7201.76,2161.83,412.04,20.89,3.07,1.89,50.34,71.07,72.78,33.93,49.98,60.95,159,138,8000.41,2364.24,431.49,25.66,2.66,1.15,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:42:00,92,24,50,1007.55,0.02,45.83,66.86,70.19,32.52,48.26,59.55,157,133,7132.86,2149.12,422.93,33.95,4.52,2.67,49.61,72.18,73.88,33.82,50.38,61.38,160,139,7972.02,2357.8,463.5,29.21,2.57,0.55,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:44:00,92,24,50,1007.62,0.02,45.12,64.3,67.07,32.34,47.36,57.91,156,131,7014.96,2105.71,404.5,26.16,4.12,2.09,47.14,70.03,72.52,32.66,49.33,60.76,159,136,7782.72,2284.74,446.57,32.12,3.34,0.98,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:46:00,92,24,50,1007.61,0.02,45.32,65.92,68.06,32.13,47.91,58.36,157,133,7126.98,2131.36,426.34,28.83,3.26,1.45,48.47,70.12,72.47,33.28,49.47,60.7,159,136,7842.95,2311.49,440.46,31.93,2.75,0.79,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:48:00,91,25,50,1007.67,0.02,46.21,66.3,68.47,32.72,48.12,58.72,157,133,7122.63,2141.75,407.14,29.68,3.44,1.63,48.38,70.79,73.71,33.43,49.75,61.45,159,137,7884.0,2321.04,444.38,32.79,3.68,1.77,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:50:00,91,25,50,1007.71,0.02,43.53,62.5,64.45,31.43,46.48,56.38,155,129,6887.74,2054.88,384.6,26.71,2.69,1.43,48.2,70.4,72.62,33.02,49.4,60.64,159,136,7919.62,2327.56,446.96,30.38,3.45,1.51,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:52:00,91,25,50,1007.7,0.02,45.21,64.91,67.95,32.05,47.35,58.16,156,131,7096.11,2123.84,400.28,30.51,4.26,3.42,48.35,70.19,73.26,33.14,49.54,61.11,159,137,7857.58,2306.3,433.75,34.68,3.75,2.21,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:54:00,92,24,51,1007.7,0.02,43.98,62.78,64.85,31.72,46.65,56.63,155,130,6896.11,2058.22,391.44,25.69,2.67,1.5,48.11,70.3,72.71,33.21,49.52,60.91,159,137,7878.64,2318.16,441.04,32.45,2.64,1.16,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:56:00,92,25,51,1007.74,0.02,42.93,61.74,65.12,30.95,45.86,56.55,154,128,6853.86,2064.91,395.52,23.31,5.14,2.57,47.89,69.75,71.82,33.23,49.4,60.42,159,136,7767.58,2279.51,433.47,30.88,2.65,0.25,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 18:58:00,92,25,51,1007.74,0.02,43.64,62.49,64.71,31.39,46.51,56.53,155,129,6900.05,2058.75,382.81,27.51,2.81,1.92,47.4,69.62,71.06,32.98,49.3,60.0,159,136,7702.7,2271.43,433.87,31.06,1.7,0.51,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:00:00,92,25,51,1007.83,0.0,44.73,65.02,68.39,32.0,47.39,58.52,156,131,7052.32,2111.43,419.64,33.75,4.82,1.89,47.49,69.05,70.95,32.88,49.19,60.0,158,136,7719.49,2277.05,435.3,27.72,2.4,1.28,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:02:00,92,25,51,1007.79,0.02,45.19,64.79,69.88,32.29,47.47,59.34,156,132,7133.79,2138.09,403.57,30.62,7.91,3.16,49.98,73.57,76.26,33.93,50.63,62.48,161,139,8143.94,2405.11,459.96,34.46,3.52,1.3,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:04:00,92,25,51,1007.8,0.02,46.5,66.94,70.17,32.57,48.11,59.43,157,133,7292.67,2184.06,409.85,33.37,4.35,1.98,50.21,73.74,76.28,34.0,50.84,62.46,161,140,8144.47,2404.02,460.39,32.67,3.11,1.23,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:06:00,92,25,51,1007.82,0.02,46.24,65.22,68.07,32.74,47.69,58.52,156,132,7158.72,2151.06,401.93,26.39,3.91,1.98,49.79,73.19,75.82,33.91,50.67,62.33,160,139,8131.84,2390.11,465.68,33.81,3.35,0.74,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:08:00,92,25,51,1007.82,0.02,46.53,65.66,68.03,32.57,47.62,58.26,156,132,7342.97,2182.71,409.55,25.48,3.05,1.83,49.05,68.41,70.76,33.64,48.95,59.91,158,135,7882.5,2331.59,423.47,21.1,3.31,0.33,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:10:00,92,25,51,1007.87,0.02,45.6,66.75,69.88,32.23,48.12,59.18,157,133,7308.21,2179.65,416.44,31.7,4.61,1.93,48.28,70.87,73.98,33.43,49.83,61.43,159,137,7900.56,2326.5,449.63,32.65,4.11,1.3,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:12:00,92,25,51,1007.89,0.02,46.89,66.57,69.12,32.88,48.21,58.91,157,133,7321.39,2181.96,408.77,28.84,3.38,1.77,49.88,74.04,76.64,33.89,50.98,62.61,161,140,8135.25,2399.96,462.8,37.66,3.07,1.23,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:14:00,92,25,51,1007.91,0.02,46.75,66.33,69.44,32.71,47.89,59.07,157,133,7373.95,2216.87,422.93,24.29,4.49,2.29,49.53,71.46,73.07,33.53,49.86,60.97,159,137,8097.25,2375.98,452.51,28.34,2.1,0.68,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:16:00,92,25,51,1007.96,0.02,48.49,68.65,71.31,33.36,48.93,60.13,158,135,7551.22,2256.07,431.0,28.0,3.98,1.75,50.45,71.77,74.34,33.88,49.98,61.52,160,138,8189.73,2417.54,445.88,25.29,3.55,1.09,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:18:00,92,25,51,1007.91,0.02,47.07,67.91,71.31,32.72,48.48,59.98,158,134,7364.53,2206.02,422.78,35.86,4.55,2.02,49.57,72.89,75.27,33.8,50.61,62.05,160,139,8155.55,2395.71,465.34,27.75,2.91,0.93,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:19:00,92,25,51,1007.94,0.0,46.22,67.73,69.49,32.38,48.49,59.18,158,134,7302.07,2190.47,425.47,30.47,2.51,1.13,50.14,75.12,77.79,33.98,51.24,63.31,161,141,8223.79,2420.95,483.76,36.05,3.43,1.31,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:21:00,92,25,51,1007.96,0.02,47.85,69.59,73.47,33.05,49.24,61.03,159,136,7504.68,2251.14,433.66,35.54,5.61,2.44,50.2,74.78,77.96,33.98,51.16,63.25,161,141,8255.78,2433.0,479.07,34.45,3.84,1.44,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
2023-10-25 19:23:00,92,25,51,1008.03,0.02,48.33,70.89,74.81,33.25,49.75,61.61,159,137,7682.79,2293.67,452.09,32.44,5.23,2.77,51.98,77.95,81.91,34.59,52.36,65.1,163,144,8528.43,2503.33,506.36,40.24,4.07,1.47,20231111,uploads\purple_air_20231111_214539_CCD__20231025.csv
