timestamp,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1,MToFBin3,MToFBin5,MToFBin7,SamplingPeriod,SFR,Temp,RH,PM_1.000,PM_2.500,PM_10.000,RjtGlitch,RjtLong,RjtRatio,RjtRange,FanRevs,LaserStatus,filename
2023-10-25 15:36:23.798,494,72,13,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,34,0,0.68,6.77,33.622,38.989,9.413,15.907,20.761,104,0,2527,12,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:25.194,552,69,16,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,35,0,0.68,6.86,33.609,39.014,10.286,14.135,15.094,107,0,2591,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:26.589,490,64,17,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,29,40,0.68,6.9,33.622,39.014,9.25,13.454,19.647,93,0,2589,18,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:27.985,523,55,8,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,21,0,0.68,7.23,33.609,39.053,8.779,13.139,14.171,119,0,2612,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:29.380,579,82,10,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,24,0,0.68,6.77,33.609,39.028,11.107,16.072,17.183,129,0,2601,14,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:30.776,513,64,20,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,28,29,0,0.68,6.56,33.609,38.999,10.341,14.096,111.232,97,0,2516,17,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:32.171,559,62,5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,31,0,0.68,6.75,33.622,38.989,9.437,14.703,17.825,93,0,2634,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:33.567,484,49,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,30,0,0.68,6.84,33.622,38.973,8.469,10.764,11.254,98,0,2598,16,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:34.962,517,57,14,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,31,0,0.68,6.89,33.638,38.962,9.425,13.597,14.613,122,0,2702,5,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:36.358,543,58,10,2,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,29,0,0.68,6.92,33.609,38.999,9.481,18.307,71.022,119,0,2522,17,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:37.753,533,77,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,31,0,0.68,6.93,33.638,38.95,9.269,12.924,14.197,123,0,2723,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:39.149,489,73,9,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,45,0,0.68,6.94,33.609,38.918,9.046,14.178,18.183,107,0,2550,16,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:40.544,490,66,18,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,38,0,0.68,6.94,33.622,38.918,9.731,18.452,51.282,119,0,2603,18,0,598,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:41.940,529,58,13,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,31,0,0.68,7.61,33.638,38.921,8.674,13.678,56.91,128,0,2632,9,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:43.335,520,56,14,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,34,0,0.68,7.28,33.622,38.904,8.705,12.773,15.012,117,0,2616,13,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:44.731,566,59,16,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,51,0,0.68,7.11,33.609,38.973,9.838,12.794,13.334,120,0,2711,10,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:46.126,536,51,11,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,32,0,0.68,6.75,33.638,38.907,9.493,14.49,17.223,120,0,2564,14,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:47.522,548,59,17,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,29,0,0.68,6.55,33.622,38.959,10.481,17.293,35.513,103,0,2525,20,0,598,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:48.917,517,64,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,32,0,0.68,7.05,33.638,38.907,8.752,11.763,12.633,96,0,2518,11,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:50.313,503,59,12,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,38,0,0.68,7.0,33.638,38.976,8.67,14.428,20.067,116,0,2573,7,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:51.708,469,53,9,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,18,0,0.68,6.97,33.651,38.95,8.285,13.049,41.73,100,0,2561,15,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:53.103,522,54,16,3,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,29,0,0.68,7.27,33.622,38.904,9.429,15.571,72.836,94,0,2583,5,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:54.499,557,61,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,29,0,0.68,7.11,33.651,38.895,9.391,11.893,12.378,112,0,2643,9,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:55.894,534,65,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0.68,6.71,33.622,38.876,10.243,13.169,13.442,120,0,2602,8,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:57.290,498,51,20,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,32,0,0.67,6.82,33.651,38.866,9.703,15.583,18.442,86,0,2512,9,0,598,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:36:58.685,575,78,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,29,12,0,0.68,7.2,33.638,38.866,9.948,13.921,50.457,114,0,2739,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:00.081,521,67,11,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,17,0,0.68,7.07,33.665,38.898,9.406,14.843,29.833,122,0,2571,7,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:01.476,528,55,12,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,29,0,0.68,7.01,33.665,38.898,9.652,18.68,24.982,105,0,2601,6,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:02.872,524,59,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,37,0.68,7.31,33.651,38.922,9.138,13.624,20.757,98,0,2630,15,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:04.267,539,56,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,35,0.68,7.46,33.651,38.907,8.24,11.243,16.644,114,0,2653,11,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:05.663,483,49,13,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,34,0,0.68,7.22,33.678,38.898,8.097,12.413,41.287,83,0,2613,17,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:07.058,556,62,12,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0.68,7.08,33.665,38.922,9.47,13.948,17.532,119,0,2582,11,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:08.454,487,56,16,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,29,0,0.68,6.72,33.651,38.895,9.183,13.876,30.802,114,0,2595,13,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:09.849,482,53,13,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,32,0,0.68,7.78,33.665,38.857,7.998,12.134,25.572,111,0,2542,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:11.245,511,49,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,33,0,0.68,7.39,33.665,38.771,8.219,11.588,12.477,107,0,2671,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:12.640,506,67,13,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,33,0,0.68,6.84,33.678,38.788,9.456,13.667,16.003,119,0,2605,16,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:14.036,494,67,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,0.68,6.89,33.651,38.799,9.456,11.821,11.986,90,0,2663,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:15.431,538,71,12,4,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,30,0,0.68,6.62,33.665,38.812,10.474,19.33,87.432,107,0,2639,11,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:16.827,520,63,10,1,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,31,21,41,0.68,6.78,33.678,38.802,9.354,19.049,108.33,106,0,2699,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:18.222,515,76,15,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,43,0,0.68,6.86,33.707,38.776,9.744,13.701,16.016,112,0,2704,14,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:19.618,535,68,13,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,32,0,0.68,6.9,33.678,38.774,9.829,17.628,36.455,108,0,2565,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:21.013,505,85,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,31,0,0.68,6.62,33.665,38.716,10.102,14.827,16.527,126,0,2434,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:22.409,515,65,13,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,7,37,0.68,7.1,33.638,38.728,9.44,16.661,38.361,124,0,2652,15,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:23.804,506,64,16,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0,36,0.68,8.09,33.678,38.651,8.155,13.328,21.248,130,0,2543,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:25.200,481,77,11,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,33,0,0.68,7.49,33.665,38.634,8.471,13.0,14.559,121,0,2600,16,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:26.595,538,56,13,1,3,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,25,31,38,0.68,7.22,33.694,38.693,8.987,16.661,172.682,116,0,2530,19,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:27.991,527,64,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,32,0,0.68,7.08,33.678,38.733,9.314,13.424,14.419,102,0,2560,17,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:29.386,543,60,17,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,30,0,0.68,7.34,33.678,38.678,9.417,13.437,14.391,111,0,2587,7,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:30.782,517,61,14,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,35,0.68,7.14,33.694,38.735,9.038,15.467,24.589,98,0,2652,17,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:32.177,508,77,11,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0.68,6.73,33.678,38.678,9.857,15.798,99.73,118,0,2609,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:33.573,491,55,18,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0.68,6.55,33.707,38.669,9.514,14.0,31.054,106,0,2617,10,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:34.968,524,63,15,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,36,36,0.68,6.45,33.707,38.638,10.597,17.207,25.756,104,0,2622,13,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:36.363,525,72,19,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,7,25,0,0.68,6.69,33.721,38.669,10.511,16.488,97.503,89,0,2711,11,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:37.759,528,64,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0.68,6.52,33.707,38.68,9.747,13.044,15.064,106,0,2660,16,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:39.154,500,49,13,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,14,0,0.68,6.71,33.707,38.625,9.326,14.08,16.485,106,0,2746,15,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:40.550,474,67,19,5,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,26,30,39,0.68,6.82,33.707,38.638,9.914,16.744,101.837,104,0,2710,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:41.945,532,50,12,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,31,0,0,0.68,6.88,33.707,38.669,9.397,15.784,33.876,100,0,2677,14,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:43.341,517,65,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.68,7.24,33.707,38.655,8.634,10.83,12.533,89,0,2678,5,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:44.736,531,61,15,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0.68,7.43,33.721,38.628,8.983,12.205,13.987,122,0,2482,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:46.132,469,45,10,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,31,0,0.68,7.21,33.721,38.614,8.014,12.859,41.802,104,0,2627,9,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:47.527,518,65,14,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,0,0,0.68,7.78,33.721,38.6,8.48,11.778,13.527,114,0,2552,18,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:48.923,548,73,13,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,37,0.68,7.34,33.694,38.57,9.577,15.693,28.13,113,0,2587,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:50.318,531,66,7,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,31,34,0.68,6.82,33.721,38.587,9.709,14.472,20.773,113,0,2512,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:51.714,549,60,16,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.68,6.88,33.721,38.614,9.933,12.061,76.292,110,0,2745,15,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:53.109,558,57,16,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.68,6.91,33.707,38.638,9.736,13.11,123.935,115,0,2656,9,0,597,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:54.505,511,58,16,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.68,6.93,33.707,38.625,9.772,13.632,15.519,114,0,2648,8,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:55.900,519,65,15,4,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,31,0,0.68,7.26,33.737,38.643,9.314,16.441,93.996,123,0,2632,16,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:57.296,503,49,11,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,37,0,0.68,6.83,33.707,38.573,9.012,15.963,21.835,107,0,2533,10,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:37:58.691,495,51,10,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,30,32,0.68,6.88,33.75,38.564,8.725,13.935,20.566,94,0,2635,16,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:00.087,499,56,13,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,17,0,0.68,6.91,33.721,38.587,8.978,14.498,18.576,98,0,2665,12,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:01.482,499,82,17,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,31,37,0.68,6.93,33.721,38.504,9.839,15.653,23.869,107,0,2678,10,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:02.878,544,61,10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,33,0,0.68,7.61,33.721,38.518,8.472,12.01,14.102,79,0,2647,9,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:04.273,511,55,11,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,37,0,0.68,7.28,33.721,38.532,8.902,13.28,14.038,100,0,2680,16,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:05.669,492,58,8,1,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,36,44,0.68,6.51,33.737,38.519,9.393,20.361,37.287,98,0,2714,7,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:07.064,513,68,12,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,35,0,0.68,6.72,33.721,38.532,9.669,13.926,16.303,103,0,2504,14,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:08.460,502,68,15,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,28,0,0.68,6.53,33.75,38.522,10.032,14.515,16.962,115,0,2664,11,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:09.855,547,73,13,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,33,0,0.68,6.74,33.75,38.506,10.415,14.41,15.393,98,0,2615,13,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:11.251,515,87,13,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,31,45,0.68,7.16,33.721,38.394,9.647,14.255,20.56,120,0,2723,14,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:12.646,500,75,12,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,34,0,0.68,6.74,33.737,38.355,9.853,16.599,33.027,105,0,2668,6,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:14.042,547,58,10,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,34,33,0.68,7.15,33.75,38.371,8.967,14.128,21.809,110,0,2596,16,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:15.437,519,69,13,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,25,29,0,0.68,7.05,33.737,38.339,9.195,12.697,82.408,106,0,2637,12,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:16.833,543,69,15,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,30,0,0.68,7.0,33.737,38.41,10.257,15.392,16.753,121,0,2573,11,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:18.228,528,64,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.68,7.3,33.75,38.396,8.551,12.032,27.28,109,0,2588,10,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:19.623,523,73,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,32,0,0.68,7.12,33.737,38.435,9.663,12.344,12.83,112,0,2636,9,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:21.019,487,60,11,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,29,7,0.67,7.03,33.75,38.396,9.049,17.193,27.31,133,0,2567,11,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:22.414,518,59,16,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,27,24,0.68,7.32,33.764,38.399,9.057,17.522,32.087,101,0,2738,6,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:23.810,545,68,13,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,28,30,0,0.68,6.81,33.75,38.426,10.35,16.579,66.815,112,0,2653,12,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:25.205,530,66,10,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,32,0,0.68,6.58,33.75,38.426,9.742,14.353,17.133,117,0,2624,13,0,594,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:26.601,536,55,15,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,39,0.68,6.75,33.764,38.454,9.491,15.416,24.94,102,0,2724,6,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:27.996,548,54,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.68,6.84,33.75,38.451,9.1,11.878,13.749,98,0,2675,13,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:29.392,536,66,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,29,0,0.68,6.59,33.75,38.41,10.206,13.168,13.741,97,0,2740,13,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:30.787,500,64,10,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,20,0,0.68,6.76,33.737,38.396,9.354,16.242,62.089,110,0,2625,16,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:32.183,501,58,10,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,28,0,0.68,6.56,33.75,38.341,9.616,14.109,16.511,120,0,2663,16,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:33.578,500,67,16,3,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,28,30,0,0.68,6.75,33.764,38.371,10.052,15.017,81.438,128,0,2720,14,0,596,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:34.974,524,52,13,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,47,0.68,7.13,33.777,38.344,8.771,13.36,24.438,103,0,2578,12,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:36.369,554,59,15,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,26,30,0,0.68,7.37,33.764,38.358,9.288,12.364,83.604,91,0,2585,10,0,594,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:37.765,483,52,13,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,32,36,0.68,7.17,33.764,38.358,8.333,14.71,36.125,110,0,2653,9,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:39.160,579,42,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0.68,7.64,33.764,38.358,8.624,10.783,10.973,104,0,2632,21,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:40.556,546,75,11,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,27,33,0,0.68,7.28,33.777,38.358,9.592,12.513,84.589,103,0,2727,10,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
2023-10-25 15:38:41.951,497,55,9,2,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,32,35,0.68,7.79,33.777,38.387,8.027,16.893,26.397,106,0,2597,14,0,595,n3_20231111_215901_CCD__OPC2_010.CSV
